ID,NOME,ANO_PESQUISA,INSTITUICAO_ENSINO_ALUNO,BOLSISTA,ANOS_PM,FASE,TURMA,PONTO_VIRADA,INDE,PEDRA,IAA,IEG,IPS,IDA,IPP,IPV,IAN,NIVEL_IDEAL,DEFASAGEM
1338,ALUNO-1338,2021,Escola Pública,0,2,2,C,Não,6.511,Ágata,7.9,2.1,7.5,5.2,7.7,8.7,10.0,2.0,0.0
1343,ALUNO-1343,2021,Escola Pública,0,3,2,K,Não,3.996,Quartzo,10.0,1.3,5.6,1.3,6.9,3.7,5.0,3.0,-1.0
1344,ALUNO-1344,2021,Escola Pública,0,3,2,R,Não,5.664,Ágata,9.5,5.8,5.6,2.0,8.1,7.6,2.5,5.0,-3.0
1345,ALUNO-1345,2021,Escola Pública,0,0,0,L,Não,6.606,Ágata,9.0,6.7,7.5,4.9,7.2,7.1,5.0,1.0,-1.0
1348,ALUNO-1348,2021,Rede Decisão,1,3,3,J,Não,7.422,Ametista,7.5,8.6,6.3,6.9,7.5,8.5,5.0,4.0,-1.0
2,ALUNO-2,2022,Instituição Pública,0,0,0,K,Não,7.676,Ametista,10.0,7.582,7.5,8.817,5.625,7.917,5.0,2.0,2.0
4,ALUNO-4,2022,Instituição Pública,0,0,2,J,Não,7.117,Ametista,10.0,8.071,7.5,5.083,6.25,8.056,5.0,3.0,1.0
5,ALUNO-5,2022,Instituição Pública,0,3,2,L,Não,7.232,Ametista,6.417,8.558,7.5,7.083,6.458,7.833,5.0,3.0,1.0
6,ALUNO-6,2022,Instituição Pública,0,0,2,K,Não,7.742,Ametista,9.0,9.333,7.5,5.5,6.25,7.5,10.0,2.0,0.0
7,ALUNO-7,2022,Instituição Pública,0,0,1,U,Não,7.407,Ametista,10.0,9.315,7.5,5.583,5.938,7.917,5.0,2.0,1.0
8,ALUNO-8,2022,Instituição Privada,1,5,5,K,Não,7.29,Ametista,9.167,8.268,5.0,7.144,7.656,7.625,5.0,6.0,1.0
9,ALUNO-9,2022,Instituição Pública,0,0,0,Z,Não,5.666,Quartzo,9.0,6.82,5.0,2.133,3.75,5.5,10.0,0.0,0.0
11,ALUNO-11,2022,Instituição Privada,1,2,1,A,Sim,8.465,Topázio,8.0,9.198,7.5,9.833,7.083,9.5,5.0,2.0,1.0
16,ALUNO-16,2022,Instituição Pública,0,0,1,P,Não,6.996,Ágata,8.5,9.339,6.875,6.333,4.792,6.722,5.0,2.0,1.0
17,ALUNO-17,2022,Instituição Pública,0,4,1,G,Não,6.723,Ágata,9.5,6.648,7.5,5.5,5.938,7.5,5.0,3.0,2.0
18,ALUNO-18,2022,Instituição Pública,0,5,4,H,Não,5.846,Quartzo,0.0,6.288,8.125,5.222,7.812,7.25,5.0,6.0,2.0
19,ALUNO-19,2022,Instituição Pública,0,1,2,Q,Não,7.843,Ametista,10.0,9.055,7.5,7.467,6.667,8.111,5.0,3.0,1.0
20,ALUNO-20,2022,Instituição Pública,0,0,0,Z,Sim,8.616,Topázio,10.0,9.552,7.5,8.467,5.625,8.5,10.0,0.0,0.0
21,ALUNO-21,2022,Instituição Pública,0,0,3,N,Não,5.652,Quartzo,7.917,5.649,5.0,5.167,7.031,6.222,2.5,6.0,3.0
22,ALUNO-22,2022,Instituição Pública,0,0,0,Z,Não,8.098,Topázio,8.0,8.982,7.5,9.25,4.688,7.167,10.0,0.0,0.0
23,ALUNO-23,2022,Instituição Pública,0,0,1,U,Não,7.783,Ametista,8.0,7.799,7.5,9.25,6.562,8.333,5.0,2.0,1.0
24,ALUNO-24,2022,Instituição Pública,0,0,2,A,Sim,8.27,Topázio,10.0,9.321,6.875,6.75,6.458,8.611,10.0,2.0,0.0
25,ALUNO-25,2022,Instituição Pública,0,0,0,Y,Não,7.952,Ametista,7.5,8.346,7.5,9.1,3.125,8.25,10.0,0.0,0.0
26,ALUNO-26,2022,Instituição Pública,0,0,0,F,Não,7.738,Ametista,9.0,8.721,7.5,9.167,5.938,7.083,5.0,1.0,1.0
27,ALUNO-27,2022,Instituição Pública,0,0,2,M,Não,6.35,Ágata,9.0,6.494,7.5,4.583,5.625,7.111,5.0,4.0,2.0
29,ALUNO-29,2022,Instituição Pública,0,1,3,C,Não,4.936,Quartzo,0.0,4.832,7.5,5.778,6.719,5.708,2.5,6.0,3.0
30,ALUNO-30,2022,Instituição Pública,0,0,0,K,Não,8.084,Topázio,10.0,9.005,7.5,9.1,5.625,8.25,5.0,1.0,1.0
31,ALUNO-31,2022,Instituição Pública,0,0,0,V,Não,7.263,Ametista,6.917,7.318,7.5,7.467,5.312,6.667,10.0,0.0,0.0
32,ALUNO-32,2022,Instituição Pública,0,0,7,D,Não,6.793,Ágata,7.917,8.333,7.5,4.0,7.344,7.75,5.0,8.0,1.0
34,ALUNO-34,2022,Instituição Pública,0,4,3,C,Não,6.667,Ágata,7.5,7.056,7.5,6.111,7.5,6.417,5.0,4.0,1.0
36,ALUNO-36,2022,Instituição Pública,0,3,4,B,Não,6.854,Ágata,5.833,8.075,6.25,5.878,7.969,7.792,5.0,6.0,2.0
37,ALUNO-37,2022,Instituição Pública,0,4,2,L,Não,7.556,Ametista,8.5,9.042,7.5,7.333,6.25,7.778,5.0,3.0,1.0
38,ALUNO-38,2022,Instituição Pública,0,1,3,K,Não,6.695,Ágata,9.167,6.722,6.25,5.667,7.344,7.208,5.0,4.0,1.0
42,ALUNO-42,2022,Instituição Pública,0,1,0,E,Não,4.28,Quartzo,9.0,3.149,7.5,2.5,0.0,2.5,10.0,0.0,0.0
45,ALUNO-45,2022,Instituição Pública,0,0,2,F,Não,6.731,Ágata,7.917,9.167,6.25,5.0,6.25,6.778,5.0,3.0,1.0
46,ALUNO-46,2022,Instituição Pública,0,2,1,K,Não,7.398,Ametista,8.5,9.082,7.5,5.0,6.042,6.889,10.0,1.0,0.0
47,ALUNO-47,2022,Instituição Pública,0,1,1,C,Não,7.653,Ametista,8.5,10.0,7.5,7.417,6.25,7.222,5.0,2.0,1.0
48,ALUNO-48,2022,Instituição Pública,0,0,5,F,Não,3.915,Quartzo,5.417,3.804,6.25,0.0,5.625,4.625,5.0,6.0,1.0
49,ALUNO-49,2022,Instituição Pública,0,0,0,O,Sim,8.34,Topázio,9.5,10.0,7.5,8.167,6.562,9.25,5.0,1.0,1.0
50,ALUNO-50,2022,Instituição Pública,0,0,3,E,Não,4.966,Quartzo,0.0,4.631,7.5,3.056,5.625,5.583,10.0,3.0,0.0
51,ALUNO-51,2022,Instituição Pública,0,3,1,F,Não,6.953,Ágata,9.0,9.203,7.5,5.083,5.625,6.917,5.0,2.0,1.0
56,ALUNO-56,2022,Instituição Pública,0,1,7,A,Não,3.037,Quartzo,0.0,3.598,5.0,0.444,3.281,4.5,5.0,8.0,1.0
58,ALUNO-58,2022,Instituição Pública,0,0,3,M,Não,7.305,Ametista,7.917,7.991,7.5,6.889,8.125,7.375,5.0,4.0,1.0
60,ALUNO-60,2022,Instituição Pública,0,6,7,A,Não,5.783,Quartzo,8.333,4.13,5.625,4.044,7.969,7.278,5.0,8.0,1.0
61,ALUNO-61,2022,Instituição Pública,0,2,2,U,Não,6.41,Ágata,10.0,7.788,7.5,2.5,6.25,7.389,5.0,3.0,1.0
63,ALUNO-63,2022,Instituição Pública,0,0,0,J,Não,6.684,Ágata,9.5,8.544,5.625,5.083,5.625,6.917,5.0,1.0,1.0
64,ALUNO-64,2022,Instituição Pública,0,0,3,M,Não,4.665,Quartzo,8.75,3.611,7.5,2.833,4.844,3.833,5.0,5.0,2.0
65,ALUNO-65,2022,Instituição Privada,1,1,1,K,Sim,7.988,Ametista,10.0,9.556,5.625,8.167,6.25,8.778,5.0,2.0,1.0
66,ALUNO-66,2022,Instituição Pública,0,1,3,D,Não,7.172,Ametista,6.667,5.785,7.5,7.778,7.344,6.542,10.0,3.0,0.0
67,ALUNO-67,2022,Instituição Pública,0,1,1,G,Não,6.77,Ágata,9.0,7.882,5.0,5.583,5.938,7.917,5.0,2.0,1.0
69,ALUNO-69,2022,Instituição Pública,0,0,0,M,Sim,7.598,Ametista,10.0,7.546,7.5,7.883,5.625,8.5,5.0,1.0,1.0
70,ALUNO-70,2022,Instituição Pública,0,0,2,D,Sim,8.206,Topázio,10.0,8.833,7.5,6.5,6.667,8.611,10.0,2.0,0.0
72,ALUNO-72,2022,Instituição Pública,0,0,0,D,Não,7.729,Ametista,7.5,8.603,8.125,8.833,5.625,8.083,5.0,1.0,1.0
73,ALUNO-73,2022,Instituição Pública,0,0,4,L,Não,6.712,Ágata,8.333,6.993,7.5,6.5,6.719,6.292,5.0,6.0,2.0
74,ALUNO-74,2022,Instituição Pública,0,0,4,B,Não,6.685,Ágata,7.917,6.25,6.875,6.111,7.5,7.417,5.0,5.0,1.0
75,ALUNO-75,2022,Instituição Privada,1,3,5,L,Sim,9.442,Topázio,10.0,9.661,9.375,8.5,9.219,9.75,10.0,3.0,-2.0
76,ALUNO-76,2022,Instituição Pública,0,2,1,B,Não,8.306,Topázio,10.0,9.42,7.5,7.167,5.833,8.278,10.0,1.0,0.0
77,ALUNO-77,2022,Instituição Pública,0,1,0,I,Não,7.902,Ametista,10.0,8.237,8.75,8.333,5.625,8.25,5.0,2.0,2.0
78,ALUNO-78,2022,Instituição Pública,0,5,1,D,Não,7.604,Ametista,6.917,9.48,7.5,7.667,6.667,7.833,5.0,3.0,2.0
79,ALUNO-79,2022,Instituição Pública,0,0,3,F,Não,7.11,Ametista,9.583,7.464,7.5,3.667,7.344,7.208,10.0,3.0,0.0
80,ALUNO-80,2022,Instituição Pública,0,0,2,K,Não,6.58,Ágata,6.833,9.296,5.625,4.25,6.25,7.5,5.0,3.0,1.0
81,ALUNO-81,2022,Instituição Privada,1,3,6,A,Sim,7.474,Ametista,8.333,7.403,8.125,6.656,7.5,8.833,5.0,7.0,1.0
83,ALUNO-83,2022,Instituição Privada,1,6,5,A,Não,7.203,Ametista,7.917,7.819,7.5,6.8,6.875,7.75,5.0,6.0,1.0
84,ALUNO-84,2022,Instituição Pública,0,1,1,A,Sim,7.502,Ametista,9.0,8.838,7.5,6.25,6.458,8.444,5.0,2.0,1.0
85,ALUNO-85,2022,Instituição Pública,0,3,1,G,Sim,7.745,Ametista,9.5,9.744,5.0,7.583,5.625,8.833,5.0,2.0,1.0
87,ALUNO-87,2022,Instituição Privada,1,6,5,L,Não,6.645,Ágata,9.167,5.652,5.625,6.567,7.969,7.125,5.0,6.0,1.0
88,ALUNO-88,2022,Instituição Privada,1,4,3,A,Sim,8.427,Topázio,9.583,9.118,5.625,6.878,8.906,9.083,10.0,3.0,0.0
90,ALUNO-90,2022,Instituição Pública,0,3,5,C,Não,5.195,Quartzo,5.833,3.005,7.5,3.556,6.719,6.889,5.0,6.0,1.0
91,ALUNO-91,2022,Instituição Pública,0,4,2,F,Não,7.413,Ametista,8.5,7.919,7.5,7.917,6.458,7.5,5.0,3.0,1.0
92,ALUNO-92,2022,Instituição Pública,0,0,0,Q,Não,7.232,Ametista,9.5,9.265,7.5,5.417,5.625,7.667,5.0,2.0,2.0
97,ALUNO-97,2022,Instituição Pública,0,4,3,D,Não,7.502,Ametista,7.917,8.467,7.5,7.0,7.5,5.583,10.0,3.0,0.0
98,ALUNO-98,2022,Instituição Pública,0,1,3,D,Não,7.397,Ametista,7.917,8.521,7.5,7.056,7.812,7.292,5.0,5.0,2.0
99,ALUNO-99,2022,Instituição Pública,0,0,7,D,Não,7.783,Ametista,8.75,10.0,7.5,7.25,7.5,7.292,5.0,8.0,1.0
100,ALUNO-100,2022,Instituição Pública,0,4,2,K,Não,6.042,Ágata,9.0,8.475,5.0,1.667,6.25,7.444,5.0,4.0,2.0
101,ALUNO-101,2022,Instituição Pública,0,0,3,M,Não,7.478,Ametista,7.083,7.854,6.25,6.622,7.656,7.417,10.0,3.0,0.0
102,ALUNO-102,2022,Instituição Pública,0,2,1,P,Não,7.476,Ametista,7.333,8.942,7.5,7.667,6.042,7.833,5.0,2.0,1.0
103,ALUNO-103,2022,Instituição Pública,0,2,1,F,Não,7.106,Ametista,9.5,8.903,5.625,6.0,5.625,7.75,5.0,2.0,1.0
104,ALUNO-104,2022,Instituição Pública,0,1,0,B,Sim,8.358,Topázio,10.0,9.393,7.5,7.25,5.625,8.583,10.0,0.0,0.0
107,ALUNO-107,2022,Instituição Pública,0,0,0,C,Não,6.011,Ágata,7.917,4.952,7.5,4.0,5.625,8.083,5.0,2.0,2.0
108,ALUNO-108,2022,Instituição Pública,0,0,0,O,Não,7.642,Ametista,9.0,8.566,7.5,8.417,5.625,7.667,5.0,1.0,1.0
110,ALUNO-110,2022,Instituição Pública,0,0,0,H,Não,7.426,Ametista,10.0,6.591,8.125,5.5,5.625,8.167,10.0,0.0,0.0
113,ALUNO-113,2022,Instituição Pública,0,3,3,M,Não,6.409,Ágata,9.167,6.254,5.625,5.167,5.625,5.417,10.0,3.0,0.0
114,ALUNO-114,2022,Instituição Pública,0,0,0,K,Não,7.484,Ametista,9.5,7.748,7.5,8.767,5.312,7.25,5.0,1.0,1.0
116,ALUNO-116,2022,Instituição Pública,0,0,2,B,Não,7.914,Ametista,10.0,9.333,7.5,5.75,6.25,7.611,10.0,2.0,0.0
118,ALUNO-118,2022,Instituição Pública,0,3,1,H,Sim,8.334,Topázio,10.0,8.389,7.5,9.417,6.562,9.333,5.0,2.0,1.0
119,ALUNO-119,2022,Instituição Pública,0,0,3,K,Não,8.231,Topázio,9.167,8.635,6.25,8.889,7.344,7.25,10.0,3.0,0.0
121,ALUNO-121,2022,Instituição Pública,0,0,2,M,Não,6.245,Ágata,8.0,8.467,7.5,2.5,6.458,6.778,5.0,3.0,1.0
122,ALUNO-122,2022,Instituição Pública,0,0,1,L,Não,8.265,Topázio,9.0,10.0,7.5,8.0,6.042,7.056,10.0,1.0,0.0
123,ALUNO-123,2022,Instituição Pública,0,0,2,A,Sim,7.619,Ametista,9.5,6.818,7.5,6.0,6.667,8.444,10.0,2.0,0.0
124,ALUNO-124,2022,Instituição Pública,0,1,1,A,Não,7.21,Ametista,9.0,8.034,7.5,5.167,5.417,6.889,10.0,1.0,0.0
126,ALUNO-126,2022,Instituição Pública,0,1,0,Q,Não,7.217,Ametista,9.0,8.468,7.5,7.333,4.062,7.5,5.0,2.0,2.0
127,ALUNO-127,2022,Instituição Pública,0,1,1,A,Não,6.866,Ágata,10.0,7.933,7.5,5.5,5.625,6.833,5.0,2.0,1.0
128,ALUNO-128,2022,Instituição Pública,0,3,0,O,Não,7.004,Ágata,9.0,9.459,5.625,6.083,5.0,7.167,5.0,2.0,2.0
129,ALUNO-129,2022,Instituição Pública,0,1,2,I,Não,7.203,Ametista,9.0,6.794,5.625,8.083,6.875,7.889,5.0,3.0,1.0
130,ALUNO-130,2022,Instituição Pública,0,0,0,C,Não,8.26,Topázio,9.5,7.489,8.125,9.267,5.625,7.917,10.0,0.0,0.0
131,ALUNO-131,2022,Instituição Pública,0,0,3,A,Não,7.424,Ametista,7.917,8.75,4.375,6.75,7.031,6.958,10.0,3.0,0.0
133,ALUNO-133,2022,Instituição Pública,0,3,1,G,Não,7.292,Ametista,8.0,9.117,6.875,7.167,5.312,7.583,5.0,3.0,2.0
134,ALUNO-134,2022,Instituição Pública,0,0,3,I,Não,7.087,Ametista,10.0,9.153,5.625,5.75,7.188,6.625,5.0,5.0,2.0
135,ALUNO-135,2022,Instituição Pública,0,3,1,A,Não,5.263,Quartzo,9.0,4.751,5.0,2.417,5.625,6.833,5.0,2.0,1.0
138,ALUNO-138,2022,Instituição Pública,0,0,0,Z,Sim,8.453,Topázio,10.0,9.552,7.5,9.65,5.625,9.0,5.0,1.0,1.0
140,ALUNO-140,2022,Instituição Pública,0,0,0,J,Não,6.952,Ágata,9.5,7.219,5.625,7.25,5.625,7.417,5.0,2.0,2.0
141,ALUNO-141,2022,Instituição Pública,0,0,3,N,Não,7.339,Ametista,9.583,8.068,7.5,5.167,7.5,6.167,10.0,3.0,0.0
142,ALUNO-142,2022,Instituição Pública,0,0,3,F,Sim,8.084,Topázio,10.0,8.99,7.5,7.778,7.969,8.417,5.0,4.0,1.0
143,ALUNO-143,2022,Instituição Pública,0,1,3,F,Não,6.331,Ágata,8.75,6.444,5.0,5.111,7.031,7.208,5.0,4.0,1.0
144,ALUNO-144,2022,Instituição Pública,0,0,4,H,Não,7.947,Ametista,8.333,9.157,7.5,7.889,8.125,8.208,5.0,5.0,1.0
148,ALUNO-148,2022,Instituição Pública,0,0,1,P,Não,7.619,Ametista,9.5,9.352,7.5,6.5,6.042,8.222,5.0,2.0,1.0
150,ALUNO-150,2022,Instituição Pública,0,0,2,A,Sim,8.22,Topázio,10.0,9.718,5.0,9.0,6.875,8.944,5.0,3.0,1.0
151,ALUNO-151,2022,Instituição Privada,1,3,3,K,Não,8.226,Topázio,8.333,8.436,6.875,7.9,8.125,8.125,10.0,3.0,0.0
152,ALUNO-152,2022,Instituição Privada,1,3,4,A,Não,7.618,Ametista,8.75,7.807,5.0,7.644,7.031,7.25,10.0,3.0,-1.0
153,ALUNO-153,2022,Instituição Privada,1,5,5,F,Sim,9.105,Topázio,10.0,9.097,8.125,8.7,8.75,9.292,10.0,5.0,0.0
154,ALUNO-154,2022,Instituição Pública,0,3,1,N,Não,4.934,Quartzo,3.5,3.797,7.5,3.75,6.25,6.0,5.0,3.0,2.0
156,ALUNO-156,2022,Instituição Privada,1,4,4,L,Não,7.535,Ametista,7.917,8.16,5.0,6.6,7.5,7.708,10.0,4.0,0.0
158,ALUNO-158,2022,Instituição Pública,0,4,4,F,Não,5.624,Quartzo,8.333,4.748,5.0,4.111,7.188,6.5,5.0,6.0,2.0
159,ALUNO-159,2022,Instituição Pública,0,1,0,J,Sim,7.485,Ametista,9.0,8.966,5.625,7.25,5.625,8.583,5.0,2.0,2.0
164,ALUNO-164,2022,Instituição Pública,0,3,2,B,Não,6.837,Ágata,8.5,7.304,7.5,5.75,6.042,7.611,5.0,3.0,1.0
165,ALUNO-165,2022,Instituição Pública,0,3,1,R,Sim,8.181,Topázio,8.5,9.848,8.125,8.417,6.875,8.389,5.0,3.0,2.0
166,ALUNO-166,2022,Instituição Pública,0,0,1,F,Não,6.641,Ágata,9.5,9.04,4.375,4.75,5.625,7.167,5.0,2.0,1.0
167,ALUNO-167,2022,Instituição Pública,0,1,2,A,Não,6.986,Ágata,8.5,8.825,7.5,2.75,6.042,7.333,10.0,2.0,0.0
168,ALUNO-168,2022,Instituição Pública,0,3,2,Q,Não,6.434,Ágata,9.0,6.003,6.25,6.133,6.042,6.889,5.0,3.0,1.0
169,ALUNO-169,2022,Instituição Pública,0,2,0,G,Não,7.285,Ametista,9.5,8.946,5.0,6.917,5.625,8.0,5.0,2.0,2.0
170,ALUNO-170,2022,Instituição Pública,0,0,1,N,Não,7.524,Ametista,7.5,8.959,7.5,8.25,6.042,7.389,5.0,3.0,2.0
171,ALUNO-171,2022,Instituição Pública,0,1,4,A,Não,7.305,Ametista,7.917,8.256,7.5,7.633,7.188,6.833,5.0,5.0,1.0
172,ALUNO-172,2022,Instituição Pública,0,0,1,B,Não,6.407,Ágata,6.417,8.32,5.0,5.75,5.625,6.944,5.0,2.0,1.0
175,ALUNO-175,2022,Instituição Pública,0,0,4,H,Não,7.541,Ametista,8.333,7.676,7.5,6.111,7.5,7.25,10.0,4.0,0.0
176,ALUNO-176,2022,Instituição Pública,0,5,3,G,Não,5.097,Quartzo,6.667,7.391,5.0,2.889,5.156,4.292,5.0,4.0,1.0
177,ALUNO-177,2022,Instituição Pública,0,1,0,R,Não,8.279,Topázio,9.5,8.964,7.5,8.783,5.625,7.333,10.0,0.0,0.0
178,ALUNO-178,2022,Instituição Pública,0,0,0,O,Não,7.205,Ametista,8.5,9.548,7.5,3.417,5.625,7.25,10.0,0.0,0.0
179,ALUNO-179,2022,Instituição Pública,0,0,2,M,Não,7.683,Ametista,6.833,8.699,7.5,9.5,6.875,7.111,5.0,3.0,1.0
180,ALUNO-180,2022,Instituição Pública,0,0,0,G,Não,6.04,Ágata,9.0,7.917,6.25,3.5,5.312,6.0,5.0,1.0,1.0
181,ALUNO-181,2022,Instituição Pública,0,0,0,L,Não,7.911,Ametista,9.0,9.106,7.5,8.083,6.562,8.333,5.0,1.0,1.0
182,ALUNO-182,2022,Instituição Pública,0,0,0,S,Não,7.093,Ametista,9.5,6.518,6.875,6.0,4.688,7.417,10.0,0.0,0.0
185,ALUNO-185,2022,Instituição Pública,0,1,0,A,Não,7.617,Ametista,8.5,8.244,8.125,8.8,5.625,7.417,5.0,1.0,1.0
191,ALUNO-191,2022,Instituição Pública,0,0,1,A,Não,6.71,Ágata,9.5,8.722,5.0,6.5,4.375,6.389,5.0,2.0,1.0
192,ALUNO-192,2022,Instituição Pública,0,0,2,I,Não,6.722,Ágata,8.5,8.103,7.5,5.0,6.458,6.778,5.0,3.0,1.0
193,ALUNO-193,2022,Instituição Pública,0,6,4,F,Não,7.174,Ametista,8.75,9.039,5.625,5.567,7.656,7.75,5.0,5.0,1.0
195,ALUNO-195,2022,Instituição Pública,0,0,2,U,Não,6.745,Ágata,7.5,8.047,7.5,4.833,6.25,7.722,5.0,3.0,1.0
196,ALUNO-196,2022,Instituição Pública,0,0,3,K,Não,7.255,Ametista,9.167,8.536,5.625,7.056,7.656,6.958,5.0,5.0,2.0
197,ALUNO-197,2022,Instituição Privada,1,3,4,F,Sim,8.355,Topázio,10.0,8.751,5.625,7.689,8.125,8.458,10.0,4.0,0.0
200,ALUNO-200,2022,Instituição Pública,0,6,4,F,Não,6.875,Ágata,7.917,7.102,7.5,5.611,7.656,7.625,5.0,5.0,1.0
201,ALUNO-201,2022,Instituição Pública,0,3,5,C,Não,6.438,Ágata,8.333,6.048,7.5,4.033,7.5,7.944,5.0,6.0,1.0
203,ALUNO-203,2022,Instituição Pública,0,0,2,P,Não,7.329,Ametista,9.5,9.0,6.875,5.5,6.25,5.833,10.0,2.0,0.0
204,ALUNO-204,2022,Instituição Pública,0,0,1,C,Não,6.575,Ágata,8.0,7.444,7.5,4.5,6.25,7.556,5.0,2.0,1.0
205,ALUNO-205,2022,Instituição Pública,0,0,0,V,Não,7.665,Ametista,8.5,8.262,7.5,9.167,5.625,7.583,5.0,1.0,1.0
207,ALUNO-207,2022,Instituição Pública,0,1,3,F,Não,4.572,Quartzo,0.0,3.725,7.5,3.722,6.406,5.958,5.0,5.0,2.0
211,ALUNO-211,2022,Instituição Pública,0,0,1,B,Não,7.857,Ametista,9.0,8.936,7.5,8.417,6.25,8.056,5.0,2.0,1.0
212,ALUNO-212,2022,Instituição Pública,0,3,0,K,Não,6.344,Ágata,9.5,8.944,4.375,6.767,2.812,5.167,5.0,2.0,2.0
214,ALUNO-214,2022,Instituição Pública,0,0,2,J,Não,6.418,Ágata,9.5,8.832,5.625,4.75,3.333,6.778,5.0,4.0,2.0
217,ALUNO-217,2022,Instituição Pública,0,3,2,B,Sim,8.488,Topázio,6.917,9.877,7.5,8.133,6.667,8.889,10.0,2.0,0.0
218,ALUNO-218,2022,Instituição Pública,0,1,1,U,Sim,8.363,Topázio,9.5,9.032,7.5,6.917,6.562,9.083,10.0,1.0,0.0
219,ALUNO-219,2022,Instituição Pública,0,3,2,M,Não,5.811,Quartzo,10.0,5.296,7.5,2.667,6.458,6.611,5.0,3.0,1.0
220,ALUNO-220,2022,Instituição Pública,0,0,1,K,Não,6.632,Ágata,9.5,9.327,7.5,3.75,5.833,6.167,5.0,2.0,1.0
221,ALUNO-221,2022,Instituição Pública,0,1,3,B,Não,4.932,Quartzo,8.75,3.614,7.5,2.667,6.094,4.708,5.0,5.0,2.0
224,ALUNO-224,2022,Instituição Pública,0,0,1,R,Não,6.606,Ágata,9.5,8.607,7.5,3.333,5.625,7.278,5.0,2.0,1.0
225,ALUNO-225,2022,Instituição Privada,1,6,5,L,Não,6.957,Ágata,9.167,7.085,5.0,7.389,8.125,6.667,5.0,6.0,1.0
228,ALUNO-228,2022,Instituição Pública,0,0,1,P,Não,5.313,Quartzo,10.0,4.87,6.875,1.5,5.625,6.444,5.0,2.0,1.0
229,ALUNO-229,2022,Instituição Pública,0,3,0,G,Não,6.026,Ágata,8.0,5.109,5.0,8.0,4.375,5.833,5.0,2.0,2.0
232,ALUNO-232,2022,Instituição Pública,0,1,6,A,Sim,7.677,Ametista,8.333,8.192,8.125,6.689,8.438,8.556,5.0,7.0,1.0
233,ALUNO-233,2022,Instituição Pública,0,0,0,R,Não,7.561,Ametista,9.5,7.287,7.5,6.6,5.0,7.917,10.0,0.0,0.0
234,ALUNO-234,2022,Instituição Pública,0,0,0,R,Não,8.121,Topázio,9.5,8.697,6.25,9.033,5.0,7.5,10.0,0.0,0.0
235,ALUNO-235,2022,Instituição Pública,0,3,4,A,Não,6.922,Ágata,6.667,7.726,6.875,5.678,6.875,6.0,10.0,4.0,0.0
236,ALUNO-236,2022,Instituição Pública,0,0,0,V,Não,8.207,Topázio,8.5,8.958,7.5,8.767,5.625,7.5,10.0,0.0,0.0
237,ALUNO-237,2022,Instituição Pública,0,0,2,D,Não,6.622,Ágata,9.0,7.23,7.5,4.0,6.042,8.111,5.0,4.0,2.0
239,ALUNO-239,2022,Instituição Pública,0,0,1,F,Não,6.309,Ágata,8.5,7.463,5.625,6.75,4.375,5.583,5.0,3.0,2.0
241,ALUNO-241,2022,Instituição Pública,0,5,2,I,Não,4.556,Quartzo,7.917,4.405,5.0,2.5,4.167,4.833,5.0,3.0,1.0
242,ALUNO-242,2022,Instituição Pública,0,4,2,I,Não,6.454,Ágata,9.0,8.326,6.875,3.333,6.458,6.944,5.0,3.0,1.0
244,ALUNO-244,2022,Instituição Pública,0,0,0,M,Não,8.143,Topázio,9.5,8.944,7.5,8.283,5.312,7.333,10.0,0.0,0.0
245,ALUNO-245,2022,Instituição Pública,0,0,0,K,Não,5.246,Quartzo,8.5,5.766,7.5,3.8,0.0,6.167,5.0,2.0,2.0
246,ALUNO-246,2022,Instituição Pública,0,3,1,R,Não,6.736,Ágata,9.0,7.473,6.875,5.25,6.042,7.5,5.0,3.0,2.0
247,ALUNO-247,2022,Instituição Pública,0,1,1,G,Não,6.301,Ágata,10.0,7.888,6.875,4.167,4.688,6.167,5.0,2.0,1.0
248,ALUNO-248,2022,Instituição Pública,0,0,1,D,Não,7.661,Ametista,9.0,9.429,7.5,7.5,6.25,7.5,5.0,2.0,1.0
250,ALUNO-250,2022,Instituição Pública,0,0,0,R,Não,8.361,Topázio,10.0,9.087,6.25,9.25,4.688,8.0,10.0,0.0,0.0
251,ALUNO-251,2022,Instituição Pública,0,3,2,U,Sim,8.012,Ametista,8.0,7.907,7.5,7.833,6.25,8.444,10.0,2.0,0.0
252,ALUNO-252,2022,Instituição Pública,0,1,0,F,Não,7.755,Ametista,9.0,9.286,7.5,8.667,5.312,7.417,5.0,2.0,2.0
253,ALUNO-253,2022,Instituição Pública,0,0,0,T,Não,7.417,Ametista,9.5,10.0,6.875,6.0,5.625,7.583,5.0,1.0,1.0
254,ALUNO-254,2022,Instituição Pública,0,0,0,U,Não,7.776,Ametista,9.5,9.649,7.5,5.417,5.625,7.5,10.0,0.0,0.0
255,ALUNO-255,2022,Instituição Pública,0,0,0,Z,Não,8.398,Topázio,10.0,9.061,7.5,8.367,5.625,8.0,10.0,0.0,0.0
256,ALUNO-256,2022,Instituição Pública,0,0,1,D,Não,8.0,Ametista,7.417,9.583,7.5,7.5,6.25,7.333,10.0,1.0,0.0
257,ALUNO-257,2022,Instituição Pública,0,0,2,M,Não,7.585,Ametista,9.5,8.586,7.5,8.5,6.458,6.611,5.0,3.0,1.0
258,ALUNO-258,2022,Instituição Pública,0,1,0,N,Não,5.79,Quartzo,7.917,5.722,4.375,5.667,5.0,6.417,5.0,2.0,2.0
