NOME,INSTITUICAO_ENSINO_ALUNO_2021,FASE_2021,TURMA_2021,PONTO_VIRADA_2021,SINALIZADOR_INGRESSANTE_2021,INDE_2021,PEDRA_2021,IAA_2021,IEG_2021,IPS_2021,IDA_2021,IPP_2021,IPV_2021,IAN_2021,REC_EQUIPE_1_2021,REC_EQUIPE_2_2021,REC_EQUIPE_3_2021,REC_EQUIPE_4_2021,NIVEL_IDEAL_2021,DEFASAGEM_2021
ALUNO-465,Escola Pública,0,S,Não,Ingressante,8.123,Ametista,8.5,10.0,7.5,7.6,7.8,8.6,5.0,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 2 (5o e 6o ano),-2
ALUNO-468,Escola Pública,2,N,Não,Ingressante,6.583,Ágata,7.0,6.3,7.5,3.6,7.7,7.0,10.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-469,Rede Decisão,4,A,Não,Veterano,6.759,Ágata,6.3,6.7,7.5,6.4,7.3,5.2,10.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Nível 3 (7o e 8o ano),1
ALUNO-474,Escola Pública,2,H,Não,Veterano,7.215,Ametista,9.0,7.5,7.5,4.6,7.1,7.2,10.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-477,Escola Pública,2,L,Não,Veterano,5.185,Quartzo,0.0,5.8,7.5,4.3,7.3,5.9,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-482,Rede Decisão,2,F,Sim,Veterano,9.021,Topázio,10.0,10.0,7.5,9.1,9.8,9.8,5.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-483,Rede Decisão,2,G,Não,Veterano,7.644,Ametista,9.5,8.3,5.0,8.1,7.9,8.1,5.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-485,Escola Pública,3,D,Não,Ingressante,6.387,Ágata,7.1,6.1,7.5,5.0,7.3,7.4,5.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 4 (9o ano),-1
ALUNO-486,Escola Pública,2,C,Não,Ingressante,5.511,Quartzo,0.0,6.3,7.5,6.0,6.7,5.7,5.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-487,Escola Pública,0,S,Não,Veterano,7.44,Ametista,10.0,6.7,7.5,7.1,7.8,8.3,5.0,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-488,Escola Pública,3,R,Não,Veterano,5.539,Ágata,8.3,5.3,7.5,3.0,7.1,5.5,5.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 4 (9o ano),-1
ALUNO-490,Rede Decisão,4,A,Não,Ingressante,7.044,Ametista,8.8,7.8,6.9,6.5,7.3,7.0,5.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Mantido na Fase atual,Nível 6 (2o EM),-2
ALUNO-494,Escola Pública,1,C,Sim,Ingressante,8.268,Topázio,9.5,9.2,7.5,7.2,8.8,9.6,5.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-496,Rede Decisão,4,A,Não,Ingressante,7.895,Ametista,9.6,6.7,7.5,7.5,8.3,7.7,10.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Mantido na Fase atual,Nível 3 (7o e 8o ano),1
ALUNO-497,Escola Pública,2,K,Não,Ingressante,7.599,Ametista,9.0,8.3,7.5,6.6,8.1,8.2,5.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-498,Escola Pública,3,H,Não,Ingressante,5.735,Ágata,9.6,3.9,5.0,3.8,7.3,5.1,10.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0
ALUNO-499,Rede Decisão,2,A,Não,Veterano,7.497,Ametista,9.0,7.1,7.5,7.1,7.5,8.8,5.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-500,Rede Decisão,7,A,Não,Veterano,7.878,Ametista,9.2,8.9,5.6,6.4,8.1,7.6,10.0,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Nível 7 (3o EM),0
ALUNO-502,Escola Pública,4,G,Não,Veterano,6.853,Ágata,10.0,4.7,7.5,3.9,8.8,7.5,10.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 4 (9o ano),0
ALUNO-503,Escola Pública,0,J,Não,Ingressante,8.008,Ametista,9.5,10.0,7.5,6.9,7.5,8.4,5.0,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-506,Escola Pública,0,J,Não se Aplica,Veterano,0.0,Não se Aplica,7.4,0.0,5.0,4.1,0.0,0.0,10.0,Não avaliado,Não avaliado,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-507,Escola Pública,4,E,Não,Veterano,5.58,Ágata,9.6,3.9,5.0,2.8,7.2,5.3,10.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Nível 4 (9o ano),0
ALUNO-511,Escola Pública,0,S,Não,Ingressante,7.296,Ametista,7.5,8.3,7.5,6.6,7.5,7.8,5.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-512,Rede Decisão,4,A,Sim,Veterano,7.972,Ametista,8.3,8.6,7.5,7.0,8.8,9.5,5.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 5 (1o EM),-1
ALUNO-513,Escola Pública,1,F,Não,Veterano,7.285,Ametista,8.5,7.5,7.5,6.1,7.7,8.4,5.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-518,Rede Decisão,7,A,Não,Veterano,7.971,Ametista,9.6,6.7,7.5,7.9,8.1,7.7,10.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 7 (3o EM),0
ALUNO-520,Rede Decisão,3,L,Não,Veterano,8.414,Topázio,7.9,9.7,5.6,7.2,9.0,8.9,10.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),1
ALUNO-521,Escola Pública,2,E,Não,Veterano,7.254,Ametista,9.5,4.6,7.5,5.3,8.5,8.7,10.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-522,Escola Pública,2,P,Não,Veterano,5.868,Ágata,8.5,4.2,7.5,3.8,7.5,7.1,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-523,Escola Pública,3,D,Não,Ingressante,7.082,Ametista,7.9,5.6,7.5,6.4,6.9,7.3,10.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0
ALUNO-524,Escola Pública,1,E,Sim,Veterano,8.494,Topázio,9.5,9.2,7.5,8.4,8.8,9.6,5.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-526,Escola Pública,1,F,Não,Ingressante,7.626,Ametista,8.5,8.8,7.5,7.8,7.7,7.3,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-527,Rede Decisão,6,C,Não,Veterano,7.62,Ametista,9.2,7.2,7.5,7.1,8.6,8.7,5.0,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 7 (3o EM),-1
ALUNO-529,Escola Pública,1,N,Não,Ingressante,8.09,Ametista,8.0,9.6,7.5,8.0,8.1,8.6,5.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-531,Escola Pública,5,A,Não,Veterano,7.223,Ametista,8.8,8.3,7.5,5.7,7.8,7.5,5.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Nível 7 (3o EM),-2
ALUNO-533,Escola Pública,3,B,Não,Veterano,5.956,Ágata,9.2,5.3,7.5,4.9,7.8,4.9,5.0,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 4 (9o ano),-1
ALUNO-536,Escola Pública,1,R,Não,Ingressante,4.586,Quartzo,8.0,1.7,7.5,3.1,6.7,4.6,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-537,Escola Pública,0,M,Não,Ingressante,4.808,Quartzo,6.3,4.2,7.5,3.4,5.0,4.6,5.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-538,Escola Pública,2,J,Não,Ingressante,4.824,Quartzo,9.0,5.0,5.0,1.1,5.2,5.9,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-540,Escola Pública,2,I,Não,Veterano,6.078,Ágata,8.5,5.4,7.5,4.5,7.5,6.2,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-541,Rede Decisão,4,L,Não,Veterano,7.835,Ametista,9.2,6.9,7.5,6.8,8.1,8.0,10.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase,Nível 4 (9o ano),0
ALUNO-542,Escola Pública,0,R,Não,Ingressante,7.565,Ametista,8.0,8.3,7.5,7.0,7.8,8.3,5.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 2 (5o e 6o ano),-2
ALUNO-544,Escola Pública,2,R,Não,Veterano,7.292,Ametista,9.0,7.9,6.3,6.7,8.1,7.7,5.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-546,Escola Pública,6,A,Não,Veterano,5.728,Ágata,10.0,7.2,2.5,4.0,4.6,6.3,5.0,Não avaliado,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Nível 8 (Universitários),-2
ALUNO-547,Escola Pública,4,G,Não,Veterano,6.8,Ágata,7.5,6.4,6.3,7.1,8.0,7.1,5.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Nível 5 (1o EM),-1
ALUNO-548,Escola Pública,0,S,Sim,Ingressante,8.431,Topázio,9.5,10.0,7.5,5.3,7.8,9.5,10.0,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-550,Escola Pública,0,S,Sim,Ingressante,7.873,Ametista,10.0,8.3,7.5,6.9,7.2,9.3,5.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-555,Escola Pública,2,J,Não,Veterano,8.489,Topázio,7.4,10.0,8.1,6.6,8.5,8.8,10.0,Mantido na Fase + Bolsa,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-557,Escola Pública,2,M,Não,Veterano,7.543,Ametista,9.0,8.3,6.9,5.9,8.1,8.9,5.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-560,Escola Pública,2,N,Não,Veterano,6.489,Ágata,9.5,4.6,7.5,3.2,8.1,7.1,10.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-561,Escola Pública,3,G,Não,Veterano,4.74,Quartzo,7.9,1.1,7.5,4.0,6.9,4.9,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 5 (1o EM),-2
ALUNO-562,Rede Decisão,2,L,Não,Veterano,8.418,Topázio,7.5,7.9,7.5,9.2,8.8,8.1,10.0,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-563,Escola Pública,0,T,Sim,Ingressante,8.371,Topázio,9.5,10.0,7.5,7.1,8.1,9.7,5.0,Promovido de Fase,Promovido de Fase,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-564,Escola Pública,4,E,Não,Ingressante,5.755,Ágata,10.0,3.9,7.5,2.8,7.2,4.8,10.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Nível 4 (9o ano),0
ALUNO-565,Escola Pública,1,N,Sim,Ingressante,8.385,Topázio,10.0,8.8,7.5,5.8,8.1,9.6,10.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 1 (4o ano),0
ALUNO-566,Escola Pública,5,B,Não,Ingressante,8.133,Ametista,8.8,7.8,7.5,7.9,8.4,7.6,10.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase,Nível 5 (1o EM),0
ALUNO-567,Escola Pública,0,Q,Não,Ingressante,6.885,Ágata,8.0,5.8,7.5,5.0,7.2,7.3,10.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-569,Escola Pública,1,B,Não,Ingressante,8.644,Topázio,10.0,10.0,7.5,7.0,7.5,8.7,10.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 1 (4o ano),0
ALUNO-570,Escola Pública,1,R,Não,Veterano,5.049,Quartzo,9.5,3.3,7.5,2.0,7.7,5.1,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-2
ALUNO-571,Escola Pública,3,D,Não,Ingressante,7.246,Ametista,6.7,7.2,7.5,7.6,7.7,7.9,5.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 4 (9o ano),-1
ALUNO-572,Escola Pública,0,Q,Sim,Ingressante,8.681,Topázio,7.5,10.0,7.5,6.7,8.4,10.0,10.0,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-574,Escola Pública,6,C,Não,Veterano,7.336,Ametista,8.8,8.6,7.5,5.7,8.0,7.8,5.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Nível 7 (3o EM),-1
ALUNO-578,Escola Pública,0,Q,Sim,Ingressante,7.49,Ametista,8.5,6.7,7.5,5.2,7.2,9.0,10.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-579,Escola Pública,2,H,Não,Veterano,7.332,Ametista,8.5,6.3,7.5,5.4,7.5,8.2,10.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-583,Escola Pública,4,A,Não,Veterano,6.535,Ágata,6.7,5.6,7.5,5.8,7.7,7.9,5.0,Promovido de Fase,Mantido na Fase + Bolsa,Promovido de Fase,Promovido de Fase,Nível 5 (1o EM),-1
ALUNO-584,Escola Pública,1,C,Não,Ingressante,7.039,Ametista,9.0,8.8,7.5,2.7,8.1,8.9,5.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-585,Escola Pública,2,F,Não,Veterano,2.735,Quartzo,0.0,1.3,4.4,0.4,6.6,5.3,2.5,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Nível 5 (1o EM),-3
ALUNO-586,Escola Pública,1,J,Não,Veterano,8.019,Ametista,8.5,9.6,7.5,7.1,8.1,8.9,5.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-588,Escola Pública,1,E,Não,Veterano,8.881,Topázio,10.0,9.6,7.5,7.8,8.8,8.9,10.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 1 (4o ano),0
ALUNO-589,Escola Pública,1,R,Não,Veterano,7.413,Ametista,7.4,8.3,7.5,6.4,8.1,8.3,5.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-2
ALUNO-594,Escola Pública,1,C,Não,Veterano,7.476,Ametista,9.5,9.2,7.5,4.8,7.9,8.4,5.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-2
ALUNO-595,Escola Pública,0,S,Sim,Ingressante,8.806,Topázio,9.5,10.0,7.5,6.9,7.8,9.8,10.0,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-596,Escola Pública,1,N,Não,Ingressante,6.374,Ágata,10.0,6.7,7.5,3.0,8.1,6.9,5.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-602,Escola Pública,1,E,Não,Ingressante,4.94,Quartzo,0.0,4.6,7.5,2.3,8.4,7.3,5.0,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-2
ALUNO-603,Escola Pública,1,R,Não,Veterano,5.787,Ágata,0.0,9.2,3.1,3.3,8.1,8.3,5.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-2
ALUNO-608,Escola Pública,4,A,Não,Veterano,7.31,Ametista,7.1,7.2,5.0,8.5,7.7,8.5,5.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Nível 5 (1o EM),-1
ALUNO-610,Escola Pública,5,B,Não,Ingressante,6.913,Ametista,8.8,6.4,7.5,5.8,8.4,7.5,5.0,Promovido de Fase,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Nível 6 (2o EM),-1
ALUNO-613,Escola Pública,1,R,Não,Veterano,7.196,Ametista,9.5,9.2,3.1,5.5,8.3,8.3,5.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-615,Escola Pública,1,B,Não,Veterano,8.358,Topázio,9.0,8.8,7.5,7.4,7.5,8.7,10.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 1 (4o ano),0
ALUNO-617,Escola Pública,0,T,Sim,Ingressante,8.583,Topázio,9.0,10.0,7.5,5.9,8.1,9.7,10.0,Promovido de Fase,Promovido de Fase,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-619,Escola Pública,2,N,Não,Veterano,6.682,Ágata,7.9,5.0,7.5,4.6,7.7,7.2,10.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-620,Escola Pública,1,C,Não,Ingressante,2.942,Quartzo,0.0,1.3,7.5,0.0,6.3,4.1,5.0,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-622,Escola Pública,3,F,Não,Veterano,5.193,Quartzo,10.0,3.6,7.5,0.7,6.9,4.5,10.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0
ALUNO-624,Escola Pública,3,F,Não,Veterano,5.742,Ágata,7.1,5.0,7.5,5.1,7.1,6.5,2.5,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 6 (2o EM),-3
ALUNO-627,Escola Pública,0,S,Não,Ingressante,7.442,Ametista,8.0,8.3,7.5,6.9,7.5,8.0,5.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-628,Escola Pública,0,O,Não,Ingressante,7.438,Ametista,9.0,8.3,7.5,5.9,7.5,8.4,5.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 2 (5o e 6o ano),-2
ALUNO-632,Escola Pública,0,S,Não,Ingressante,5.888,Ágata,9.0,5.0,7.5,3.4,7.5,6.5,5.0,Mantido na Fase atual,Não avaliado,Não avaliado,Não avaliado,Nível 2 (5o e 6o ano),-2
ALUNO-634,Escola JP II,1,A,Não,Veterano,3.754,Quartzo,6.3,2.1,6.3,2.4,4.4,3.3,5.0,Não avaliado,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-2
ALUNO-635,Escola Pública,5,F,Não,Veterano,4.494,Quartzo,4.6,3.3,5.0,4.8,5.9,4.0,5.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Nível 6 (2o EM),-1
ALUNO-638,Escola Pública,2,I,Não,Veterano,6.783,Ágata,8.5,6.3,6.9,6.1,7.5,7.7,5.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 4 (9o ano),-2
ALUNO-642,Escola Pública,1,C,Não,Veterano,7.082,Ametista,8.5,7.5,6.3,6.4,6.9,8.2,5.0,Alocado em Fase anterior,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-644,Rede Decisão,2,A,Sim,Veterano,9.163,Topázio,10.0,10.0,5.0,9.4,8.5,9.7,10.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-645,Escola Pública,0,J,Não,Veterano,6.633,Ágata,10.0,6.7,7.5,5.3,7.5,6.2,5.0,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-646,Escola Pública,2,D,Não,Veterano,7.396,Ametista,9.0,7.9,7.5,6.6,7.7,7.8,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-647,Escola Pública,2,R,Não,Veterano,3.868,Quartzo,9.5,1.7,5.0,0.0,7.3,4.3,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-653,Escola Pública,0,M,Não,Ingressante,6.942,Ametista,9.0,5.8,7.5,4.9,7.5,7.0,10.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-657,Escola Pública,2,P,Sim,Veterano,8.046,Ametista,9.5,6.3,7.5,8.5,9.0,10.0,5.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-658,Escola Pública,0,N,Não,Ingressante,5.615,Ágata,9.5,4.2,7.5,2.8,7.8,6.2,5.0,Mantido na Fase atual,Mantido na Fase + Bolsa,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-659,Escola Pública,3,B,Não,Veterano,5.348,Quartzo,8.3,3.6,7.5,1.3,7.8,5.1,10.0,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 3 (7o e 8o ano),0
ALUNO-660,Escola Pública,5,B,Não,Ingressante,5.336,Quartzo,8.3,4.7,0.0,5.3,7.9,6.0,5.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Não avaliado,Nível 7 (3o EM),-2
