NOME,ANO_INGRESSO_2022,BOLSISTA_2022,FASE_2022,TURMA_2022,PONTO_VIRADA_2022,INDE_2022,PEDRA_2022,CG_2022,CF_2022,CT_2022,DESTAQUE_IEG_2022,DESTAQUE_IDA_2022,DESTAQUE_IPV_2022,IAA_2022,IEG_2022,IPS_2022,IDA_2022,IPP_2022,IPV_2022,IAN_2022,NOTA_PORT_2022,NOTA_MAT_2022,NOTA_ING_2022,QTD_AVAL_2022,REC_AVA_1_2022,REC_AVA_2_2022,REC_AVA_3_2022,REC_AVA_4_2022,NIVEL_IDEAL_2022,INDICADO_BOLSA_2022
ALUNO-1135,2022,False,0,Y,Não,7.369,Ametista,371,112,8,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.5,8.317,7.5,9.05,3.125,7.417,5.0,9.833,8.267,0.0,2,Promovido de Fase,Mantido na Fase atual,,,Fase 1 (4º ano),False
ALUNO-1136,2019,False,5,B,Não,7.368,Ametista,372,23,9,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.083,8.089,8.125,7.478,5.833,8.25,5.0,4.833,8.167,9.433,3,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,,Fase 6 (2º EM),True
ALUNO-1138,2022,False,4,B,Não,8.283,Topázio,63,7,1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.5,8.684,7.5,7.889,8.438,8.125,10.0,7.667,7.667,8.333,4,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Fase 4 (9º ano),True
ALUNO-1141,2019,False,3,D,Não,5.604,Quartzo,774,115,8,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.083,4.647,7.5,6.167,5.0,4.917,5.0,5.0,7.5,6.0,4,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,Fase 5 (1º EM),False
ALUNO-1144,2022,False,0,M,Não,6.922,Ágata,520,147,6,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.0,6.786,5.0,8.083,5.312,7.083,5.0,9.333,6.833,0.0,2,Mantido na Fase atual,Mantido na Fase atual,,,Fase 1 (4º ano),False
ALUNO-1150,2018,False,1,G,Não,7.181,Ametista,436,111,3,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.0,8.772,5.0,6.417,5.938,8.25,5.0,4.833,8.0,0.0,2,Promovido de Fase,Promovido de Fase,,,Fase 2 (5º e 6º ano),False
ALUNO-1151,2021,False,4,L,Não,6.797,Ágata,556,49,10,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75,7.85,5.625,6.744,6.406,6.5,5.0,6.5,6.333,7.4,4,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Fase 5 (1º EM),False
ALUNO-1152,2022,False,2,B,Não,8.143,Topázio,102,14,2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.056,7.5,7.0,6.042,7.889,10.0,6.0,8.0,0.0,3,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Fase 2 (5º e 6º ano),False
ALUNO-1153,2022,False,3,E,Não,6.051,Ágata,718,101,9,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.917,7.357,7.5,3.75,6.875,5.5,5.0,3.0,4.5,0.0,4,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Fase 4 (9º ano),False
ALUNO-1154,2022,False,1,L,Não,7.216,Ametista,422,108,9,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.833,9.63,7.5,6.25,5.625,7.222,5.0,3.0,9.5,0.0,3,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Fase 2 (5º e 6º ano),False
ALUNO-1155,2021,False,0,G,Não,7.973,Ametista,149,41,2,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.5,8.054,7.5,7.583,5.625,7.917,10.0,8.167,7.0,0.0,2,Mantido na Fase atual,Mantido na Fase atual,,,ALFA  (2º e 3º ano),False
ALUNO-1156,2019,False,4,B,Não,5.563,Quartzo,778,71,13,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,6.169,7.5,5.556,7.344,6.167,5.0,6.667,6.833,3.167,4,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Fase 5 (1º EM),True
ALUNO-1159,2019,True,6,A,Sim,7.876,Ametista,177,7,7,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.167,9.007,6.875,6.844,8.125,8.944,5.0,8.5,4.267,7.767,4,Promovido de Fase,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Fase 7 (3º EM),False
ALUNO-1161,2018,False,4,L,Não,6.776,Ágata,562,50,11,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.333,7.333,5.625,6.5,6.719,7.208,5.0,4.667,6.5,8.333,4,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase + Bolsa,Fase 6 (2º EM),True
ALUNO-1162,2022,False,0,V,Não,7.3,Ametista,395,115,5,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.5,8.504,7.5,7.183,5.625,7.5,5.0,8.567,5.8,0.0,2,Promovido de Fase,Mantido na Fase atual,,,Fase 2 (5º e 6º ano),False
ALUNO-1163,2022,False,7,D,Não,6.945,Ágata,508,9,6,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.583,9.167,7.5,3.75,7.031,7.25,5.0,7.0,0.5,0.0,4,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Fase 8 (Universitários),True
ALUNO-1165,2019,False,4,B,Não,6.926,Ágata,516,42,7,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.667,6.45,7.5,6.667,8.281,7.792,5.0,6.0,5.333,8.667,4,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Fase 5 (1º EM),True
ALUNO-1167,2019,False,2,I,Não,7.184,Ametista,435,66,4,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.0,8.888,7.5,3.5,6.458,7.556,10.0,2.0,5.0,0.0,3,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Fase 2 (5º e 6º ano),False
ALUNO-1168,2020,False,1,M,Não,7.18,Ametista,438,112,9,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.917,8.277,7.5,6.667,5.833,7.333,5.0,6.833,6.5,0.0,3,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Fase 3 (7º e 8º ano),False
ALUNO-1169,2022,False,2,F,Não,7.503,Ametista,308,46,6,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.417,9.487,5.0,7.25,6.25,6.944,10.0,6.5,8.0,0.0,3,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Fase 2 (5º e 6º ano),False
ALUNO-1170,2019,False,1,H,Não,6.281,Ágata,691,167,7,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.5,6.01,7.5,4.75,5.625,6.833,5.0,4.333,5.167,0.0,2,Mantido na Fase atual,Promovido de Fase,,,Fase 2 (5º e 6º ano),False
ALUNO-1171,2019,True,4,F,Sim,8.638,Topázio,24,3,1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.333,9.896,5.625,7.911,7.812,9.5,10.0,9.667,7.667,6.4,4,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Fase 3 (7º e 8º ano),False
ALUNO-1174,2019,True,6,A,Não,4.95,Quartzo,825,18,18,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,5.367,5.0,5.878,6.562,5.222,5.0,2.333,5.3,10.0,4,Promovido de Fase,Mantido na Fase atual,Mantido na Fase + Bolsa,Promovido de Fase,Fase 7 (3º EM),False
ALUNO-1176,2017,True,6,A,Sim,8.523,Topázio,31,4,4,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.167,8.941,7.5,8.556,8.906,9.833,5.0,9.0,7.0,9.667,4,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Fase 7 (3º EM),False
ALUNO-1177,2022,False,1,J,Não,7.064,Ametista,466,119,10,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.0,9.016,7.5,4.917,5.833,7.222,5.0,4.333,5.5,0.0,3,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Fase 2 (5º e 6º ano),False
ALUNO-1179,2022,False,2,L,Não,6.647,Ágata,607,102,14,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.417,9.63,7.5,2.25,6.458,7.667,5.0,0.5,4.0,0.0,3,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Fase 3 (7º e 8º ano),False
ALUNO-1180,2022,False,2,P,Não,6.143,Ágata,703,129,9,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0.0,6.019,7.5,7.0,6.667,8.111,5.0,6.0,8.0,0.0,3,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Fase 3 (7º e 8º ano),False
ALUNO-1181,2019,False,1,J,Não,7.456,Ametista,333,87,7,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.5,9.444,7.5,7.083,5.833,7.333,5.0,6.167,8.0,0.0,3,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,Fase 3 (7º e 8º ano),False
ALUNO-1182,2021,False,0,R,Não,7.887,Ametista,175,47,4,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.5,9.097,5.0,9.617,3.438,7.25,10.0,9.7,9.533,0.0,2,Promovido de Fase,Mantido na Fase atual,,,ALFA  (2º e 3º ano),False
ALUNO-1184,2022,False,1,U,Não,7.475,Ametista,326,85,5,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.0,9.667,7.5,6.0,6.25,7.833,5.0,5.0,7.0,0.0,2,Mantido na Fase atual,Mantido na Fase atual,,,Fase 2 (5º e 6º ano),False
ALUNO-1185,2022,False,1,A,Não,7.461,Ametista,329,86,7,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.5,9.667,7.5,7.0,5.833,7.722,5.0,6.0,8.0,0.0,3,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Fase 2 (5º e 6º ano),False
ALUNO-1186,2022,False,3,M,Não,4.733,Quartzo,838,136,15,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.417,4.53,7.5,2.5,5.938,4.708,5.0,5.0,0.0,0.0,4,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Fase 4 (9º ano),False
ALUNO-1190,2019,False,3,M,Não,6.93,Ágata,514,66,4,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.917,7.414,6.875,5.0,7.344,6.167,10.0,6.667,5.5,2.833,4,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,Fase 3 (7º e 8º ano),True
ALUNO-1191,2017,True,4,F,Não,8.181,Topázio,89,9,3,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.5,9.333,5.0,7.889,8.281,8.292,10.0,7.5,7.167,9.0,4,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Fase 4 (9º ano),False
ALUNO-1192,2022,False,2,K,Não,6.725,Ágata,578,94,6,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.0,9.667,7.5,3.25,6.25,7.333,5.0,1.0,5.5,0.0,3,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Fase 3 (7º e 8º ano),False
ALUNO-1194,2022,False,1,A,Não,7.678,Ametista,242,63,3,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,8.757,7.5,7.083,6.042,8.278,5.0,8.167,6.0,0.0,3,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Fase 2 (5º e 6º ano),False
ALUNO-1195,2020,True,4,A,Sim,8.646,Topázio,22,2,1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.5,9.42,8.125,7.956,8.75,8.667,10.0,6.667,7.5,9.7,4,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Fase 3 (7º e 8º ano),False
ALUNO-1199,2021,False,0,L,Não,7.646,Ametista,255,71,6,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.0,10.0,7.5,7.083,5.625,7.583,5.0,7.0,7.167,0.0,2,Mantido na Fase atual,Mantido na Fase atual,,,Fase 2 (5º e 6º ano),False
ALUNO-1202,2022,False,1,U,Não,7.451,Ametista,335,88,6,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.0,8.798,7.5,6.917,6.25,8.167,5.0,6.5,7.333,0.0,2,Promovido de Fase,Promovido de Fase,,,Fase 2 (5º e 6º ano),False
ALUNO-1203,2022,False,0,H,Não,8.155,Topázio,96,26,2,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.0,8.671,8.125,8.133,5.312,7.25,10.0,8.5,7.767,0.0,2,Mantido na Fase atual,Mantido na Fase atual,,,ALFA  (2º e 3º ano),False
ALUNO-1204,2021,False,1,P,Não,7.75,Ametista,216,55,3,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.683,6.875,7.333,6.042,7.778,5.0,7.0,7.667,0.0,3,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Fase 2 (5º e 6º ano),False
ALUNO-1206,2021,False,1,B,Não,8.072,Topázio,124,29,4,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.5,8.889,7.5,8.0,5.833,7.556,10.0,7.833,8.167,0.0,3,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,Fase 1 (4º ano),False
ALUNO-1207,2022,False,2,L,Não,7.94,Ametista,159,21,5,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.0,10.0,7.5,7.5,6.458,8.222,5.0,10.0,5.0,0.0,3,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,,Fase 3 (7º e 8º ano),False
ALUNO-1208,2022,False,0,K,Sim,8.26,Topázio,71,18,3,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.5,9.252,7.5,9.733,5.625,8.5,5.0,9.867,9.6,0.0,2,Promovido de Fase + Bolsa,Mantido na Fase atual,,,Fase 1 (4º ano),True
ALUNO-1209,2022,False,0,O,Não,7.335,Ametista,381,114,8,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.5,8.946,7.5,4.083,5.625,7.333,10.0,3.667,4.5,0.0,2,Mantido na Fase atual,Mantido na Fase atual,,,ALFA  (2º e 3º ano),False
ALUNO-1210,2021,False,0,T,Não,7.25,Ametista,412,121,2,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.5,8.249,6.875,7.583,5.625,7.917,5.0,8.333,6.833,0.0,2,Promovido de Fase,Promovido de Fase,,,Fase 1 (4º ano),False
ALUNO-1211,2021,False,0,R,Não,6.575,Ágata,635,170,8,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.917,5.673,5.625,7.267,5.0,7.667,5.0,8.867,5.667,0.0,2,Promovido de Fase,Mantido na Fase atual,,,Fase 1 (4º ano),False
ALUNO-1213,2022,False,3,A,Não,7.335,Ametista,380,44,10,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.667,6.875,8.75,6.25,7.188,7.25,10.0,5.0,7.5,0.0,4,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Fase 3 (7º e 8º ano),False
ALUNO-1214,2021,False,1,M,Não,7.693,Ametista,236,62,5,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.5,8.006,7.5,9.0,6.25,7.333,5.0,9.167,8.833,0.0,3,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,Fase 2 (5º e 6º ano),False
ALUNO-1215,2019,False,2,B,Não,7.908,Ametista,167,24,4,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.0,10.0,5.625,8.5,6.458,8.0,5.0,8.5,8.5,0.0,3,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,Fase 3 (7º e 8º ano),True
ALUNO-1217,2016,True,4,A,Sim,7.836,Ametista,189,17,6,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.917,7.776,6.25,8.533,8.906,8.833,5.0,9.0,7.5,9.1,4,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Fase 5 (1º EM),False
ALUNO-1219,2017,True,5,A,Sim,8.006,Ametista,140,10,1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.667,8.369,7.5,8.056,6.042,8.5,10.0,6.667,8.0,9.5,3,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,,Fase 5 (1º EM),False
ALUNO-1220,2022,False,5,C,Não,5.271,Quartzo,804,55,5,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.083,3.041,7.5,3.278,5.938,7.278,5.0,4.5,3.0,2.333,4,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Fase 7 (3º EM),True
ALUNO-1221,2021,True,3,K,Não,8.046,Ametista,133,20,4,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.5,9.211,7.5,7.122,8.125,7.333,10.0,5.667,7.0,8.7,4,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Fase 3 (7º e 8º ano),False
ALUNO-1223,2019,False,3,K,Não,6.806,Ágata,553,71,10,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.667,6.862,7.5,5.944,7.031,5.625,10.0,5.0,6.833,6.0,4,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Fase 3 (7º e 8º ano),False
ALUNO-1224,2022,False,2,I,Não,6.776,Ágata,563,89,6,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.417,8.824,6.25,4.667,6.667,7.722,5.0,4.0,5.333,0.0,3,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Fase 3 (7º e 8º ano),False
ALUNO-1226,2019,False,3,K,Não,6.618,Ágata,620,80,13,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75,6.826,7.5,4.0,7.031,5.625,10.0,4.667,6.333,1.0,4,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Fase 3 (7º e 8º ano),False
ALUNO-1227,2022,False,5,A,Não,6.304,Ágata,687,42,6,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.5,7.411,7.5,3.944,6.25,7.042,5.0,1.5,4.167,6.167,3,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,Fase 7 (3º EM),False
