NOME,INSTITUICAO_ENSINO_ALUNO_2020,IDADE_ALUNO_2020,ANOS_PM_2020,FASE_2020,TURMA_2020,PONTO_VIRADA_2020,INDE_2020,INDE_CONCEITO_2020,PEDRA_2020,DESTAQUE_IEG_2020,DESTAQUE_IDA_2020,DESTAQUE_IPV_2020,IAA_2020,IEG_2020,IPS_2020,IDA_2020,IPP_2020,IPV_2020,IAN_2020
ALUNO-907,Escola Pública,9,0,1,C,Não,8.118,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.5,8.8,7.5,7.0,7.917,7.333,10.0
ALUNO-908,Escola Pública,13,1,2,B,Não,7.157,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.417,7.7,6.875,7.5,6.875,7.5,5.0
ALUNO-909,Escola Pública,12,1,2,H,Não,6.241,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.5,6.3,7.5,2.0,7.812,8.0,5.0
ALUNO-910,Escola Pública,16,4,5,G,Não,4.329,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.583,0.8,3.125,1.333,7.812,6.75,5.0
ALUNO-911,Escola Pública,15,1,3,A,Não,6.597,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,5.833,8.1,3.75,7.667,7.188,6.333,5.0
ALUNO-912,Escola Pública,15,1,4,A,Não,4.746,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.167,1.0,7.5,2.667,8.125,5.167,5.0
ALUNO-916,Rede Decisão/União,13,3,3,L,Sim,8.508,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.917,8.7,7.5,7.0,8.594,9.833,10.0
ALUNO-917,FIAP,18,1,8,A,Não se Aplica,8.893,B,Ametista,Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,Não se Aplica,8.333,10.0,7.5,8.9,0.0,0.0,10.0
ALUNO-919,Escola Pública,15,0,5,A,Não,7.131,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.75,6.0,7.5,5.333,7.5,7.444,10.0
ALUNO-920,Rede Decisão/União,15,2,4,F,Sim,7.589,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.083,9.4,4.375,7.0,7.969,9.333,5.0
ALUNO-922,Escola Pública,10,1,2,H,Sim,7.288,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.5,8.7,4.375,4.5,5.938,8.833,10.0
ALUNO-923,Escola Pública,8,0,0,E,Não,7.4,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.0,10.0,5.0,9.0,2.5,4.75,10.0
ALUNO-926,Escola Pública,12,2,2,G,Não,7.649,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.5,9.5,5.0,8.5,6.875,7.056,5.0
ALUNO-927,Escola Pública,9,0,1,K,Não,8.538,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.5,8.0,7.5,10.0,7.708,7.833,10.0
ALUNO-928,Escola Pública,17,1,7,A,Sim,8.297,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.75,8.1,7.5,6.833,8.438,9.208,10.0
ALUNO-929,Escola Pública,14,2,4,F,Não,4.466,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.75,0.0,7.5,0.0,7.656,5.375,10.0
ALUNO-930,Escola Pública,15,1,4,A,Sim,8.373,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.583,9.1,9.375,8.0,8.125,8.722,5.0
ALUNO-931,Escola Pública,9,1,0,F,Não,8.231,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.0,10.0,7.5,9.5,7.812,7.0,5.0
